"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"ENSG00000162542",20.8771800000875,-0.150957322320907,0.364573741261536,0.209675553040138,NA,"TMCO4"
"ENSG00000196235",7862.37463680588,-0.151190528046426,0.10168039385242,0.103387472127174,0.612994255904629,"SUPT5H"
"ENSG00000132958",13.3928855354446,-0.151233760395259,0.384576229848283,0.408480155558501,NA,"TPTE2"
"ENSG00000288033",22.3359384404978,-0.151358733924718,0.353583701413076,0.163797125745972,NA,NA
"ENSG00000140859",1563.54103020141,-0.151371471529942,0.139959506959083,0.936728994088451,0.990475478005927,"KIFC3"
"ENSG00000255916",23.2705115646626,-0.151389013022358,0.327545428149572,0.932722651932646,NA,"LOC101928416"
"ENSG00000110497",4569.19418044792,-0.15143178563539,0.168115191667285,0.20524690724395,0.763584443195544,"AMBRA1"
"ENSG00000141437",8.17765943953525,-0.151507369986864,0.393337919848598,0.3014376782421,NA,"SLC25A52"
"ENSG00000213337",1303.41150882568,-0.151706606291467,0.126250062436,0.0860678329469858,0.57691600468979,"ANKRD39"
"ENSG00000168101",1503.59713924198,-0.151738717389767,0.0965149218828578,0.0303439296556593,0.38617685608007,"NUDT16L1"
"ENSG00000130309",3794.91959658949,-0.151760471261634,0.13231453591534,0.751346377066015,0.971757935732848,"COLGALT1"
"ENSG00000204923",847.805270710111,-0.151987105147439,0.105679147708511,0.0827654325771751,0.571695811877978,"FBXO48"
"ENSG00000148606",5541.17854272589,-0.151994585152329,0.0821445846385663,0.0901671279427361,0.586767237116251,"POLR3A"
"ENSG00000069943",412.001152563272,-0.152013358724802,0.131935436502732,0.0211407531779999,0.329910878969588,"PIGB"
"ENSG00000175548",1894.07082685166,-0.152020438107487,0.17517548222148,0.406661000058966,0.889730025708069,"ALG10B"
"ENSG00000293352",11.2611652937903,-0.152150807098042,0.406719557306921,0.432469819457969,NA,NA
"ENSG00000088002",13.7625993140263,-0.152152943979758,0.396113337974503,0.73467330079404,NA,"SULT2B1"
"ENSG00000140307",4021.75011914337,-0.152328621833586,0.106611301699382,0.654079026423584,0.949633341285296,"GTF2A2"
"ENSG00000273233",9.35904278912956,-0.152354730112274,0.377861429974125,0.327104754058278,NA,NA
"ENSG00000293467",71.4306938510841,-0.152358844247122,0.392684899602477,0.750518294302235,0.971262287969261,NA
"ENSG00000248360",121.572743253467,-0.152416017560482,0.300014375199091,0.592519386037136,0.938355145664232,"LINC00504"
"ENSG00000139990",8015.34281923275,-0.152481091283569,0.066243101681925,0.165339684972989,0.718696400161398,"DCAF5"
"ENSG00000243753",58.1110552967121,-0.152501952504038,0.313530526226467,0.140566811128007,NA,NA
"ENSG00000105497",1725.65142680894,-0.152525803735693,0.139084586634675,0.530577016256613,0.922817297798665,"ZNF175"
"ENSG00000229623",7.37438987793547,-0.15252847197934,0.398112111151447,0.745463758268994,NA,"METTL21AP1"
"ENSG00000100075",5276.8184289164,-0.15253266767321,0.176075894099709,0.49910927699147,0.915723608648623,"SLC25A1"
"ENSG00000143614",11802.2948300144,-0.152580250125391,0.18212591795554,0.219058748240591,0.776016383738032,"GATAD2B"
"ENSG00000213949",136.786613110068,-0.152643439167087,0.382912221625317,0.0201978145773301,0.322573877688677,"ITGA1"
"ENSG00000254553",350.831975468854,-0.152710352027377,0.242061108587197,0.584220531668144,0.935964973909524,NA
"ENSG00000165861",2864.19099034789,-0.152839226293723,0.0923232065371869,0.782408145543031,0.974661086868535,"ZFYVE1"
"ENSG00000279565",176.363475006901,-0.152839674298333,0.25388908917962,0.129825477381047,0.661931966471491,NA
"ENSG00000099875",2242.13165741188,-0.152869225951681,0.193542596033349,0.0725383716630286,0.542877749318236,"MKNK2"
"ENSG00000132518",17.4113408887204,-0.152882710694598,0.378253361858088,0.940911225457441,NA,"GUCY2D"
"ENSG00000274471",148.412136803918,-0.152988621331696,0.201855523028879,0.543007965179009,0.926162896670496,NA
"ENSG00000287243",1474.08479744312,-0.153063954749772,0.209799196898491,0.632378666057588,0.945362725387915,"THCAT155"
"ENSG00000126804",2767.70298103754,-0.153070670072341,0.151124514608855,0.769109679653516,0.974661086868535,"ZBTB1"
"ENSG00000290845",19.7563928960886,-0.153100358265943,0.343541975077175,0.49017133730664,NA,NA
"ENSG00000230068",18.3065095611328,-0.153154239594954,0.356728106918615,0.493540835266904,NA,NA
"ENSG00000108468",18864.6635668498,-0.153198580595198,0.0907058999064534,0.256262116848603,0.809809199991847,"CBX1"
"ENSG00000107937",2973.24723604931,-0.153206849527065,0.134132328683885,0.17760272567909,0.732885459885734,"GTPBP4"
"ENSG00000174456",4685.69942891383,-0.153209340624207,0.108972508109192,0.620557992922679,0.941695133603009,"C12orf76"
"ENSG00000196378",974.793468035933,-0.15321407307335,0.100098448509563,0.0785603527904107,0.56085171180943,"ZNF34"
"ENSG00000290459",54.4899534022976,-0.153276097489111,0.285523078391626,0.346279183584262,NA,NA
"ENSG00000004961",997.738965296822,-0.15330549214854,0.107496168106385,0.544804030449158,0.926284120844177,"HCCS"
"ENSG00000103540",12487.1431915107,-0.153341645175896,0.125090826670824,0.172189196949037,0.726177014562106,"CCP110"
"ENSG00000125872",19.4144479910225,-0.153343210257013,0.390088336669815,0.908687648264266,NA,"LRRN4"
"ENSG00000175130",77981.0660917185,-0.153383958808505,0.122241473500366,0.853265692130529,0.983676387403746,"MARCKSL1"
"ENSG00000293504",50.7369939610918,-0.153551712323525,0.397979388106201,0.391133777872262,NA,NA
"ENSG00000144596",3780.03452883218,-0.153613042807499,0.144265775018971,0.999857376972405,0.999979549183667,"GRIP2"
"ENSG00000257337",435.517401836598,-0.153665163757984,0.193690050551105,0.658106323559116,0.951780238242135,"TNS2-AS1"
"ENSG00000206562",2124.65798661542,-0.15368587847137,0.094880878379784,0.643611702922915,0.946368775428737,"METTL6"
"ENSG00000100276",115.156396865885,-0.153700557845312,0.306021114057192,0.921795207699385,0.989368051409548,"RASL10A"
"ENSG00000275740",638.891245238053,-0.153838397615772,0.209231878888149,0.122441323401131,0.650558382916897,"LOC127814297"
"ENSG00000128596",4555.9405180933,-0.153958499882756,0.0790132584571747,0.618912167692139,0.941614936840995,"CCDC136"
"ENSG00000287263",102.662969205384,-0.15396203233305,0.293180636040703,0.575769452078398,0.933479838617745,"FLJ32255"
"ENSG00000174917",865.912352433811,-0.153984188739485,0.156163847516947,0.0375442995057598,0.421324060013055,"MICOS13"
"ENSG00000279861",81.1233732015139,-0.154018125624635,0.343489721606696,0.841180272209857,0.982568907245543,NA
"ENSG00000103042",1831.70625799264,-0.154064992669343,0.157510151548231,0.959807195456768,0.994632455910527,"SLC38A7"
"ENSG00000170906",3186.06207402292,-0.154071154097164,0.134648762820523,0.234544906417769,0.790632365089611,"NDUFA3"
"ENSG00000152332",5089.16707352601,-0.154164208504639,0.128282088234558,0.14162839754676,0.68111797544449,"UHMK1"
"ENSG00000166887",5019.64342325752,-0.154232835619081,0.109797315696164,0.490025834835233,0.914471425806123,"VPS39"
"ENSG00000205726",11016.7501854426,-0.154239655325249,0.126197318104792,0.023659326640002,0.345497927829467,"ITSN1"
"ENSG00000187987",860.508152889743,-0.154297300608459,0.131854649236749,0.330354635203997,0.856424720850082,"ZSCAN23"
"ENSG00000029639",663.09721054861,-0.154315670429673,0.174976920759416,0.89989204429403,0.987979275379533,"TFB1M"
"ENSG00000188191",5485.1372679311,-0.154377269208389,0.253816416229439,0.619587092253464,0.941614936840995,"PRKAR1B"
"ENSG00000285550",7.78552632873272,-0.154378955806797,0.40481392538796,0.745975197052143,NA,NA
"ENSG00000173681",2776.638396837,-0.154384494215018,0.153120846711822,0.237648248909267,0.793876265757691,"BCLAF3"
"ENSG00000134014",4273.26071814873,-0.154517382910084,0.134382156954166,0.602648320620021,0.938791286414444,"ELP3"
"ENSG00000276633",7.76445597928821,-0.15454964941056,0.416095211168725,0.156044721878693,NA,NA
"ENSG00000144199",872.538735020547,-0.154594321826312,0.177114623225679,0.369542236559328,0.877098006321171,"FAHD2B"
"ENSG00000138468",8616.88529430507,-0.15460926083237,0.106889748959644,0.0319725188387565,0.396070110698745,"SENP7"
"ENSG00000232936",20.028568240226,-0.154631116194544,0.392273071411492,0.441876640128204,NA,"PANK1-AS1"
"ENSG00000273598",217.034051793711,-0.154748117726453,0.209899975156495,0.554774757478538,0.926943052700422,NA
"ENSG00000287170",58.7767808969343,-0.154805667369001,0.244142060241325,0.83371167154557,NA,NA
"ENSG00000168067",1588.09279746785,-0.15488416416212,0.162668419471828,0.123979780218754,0.655539083391797,"MAP4K2"
"ENSG00000290551",23.2665771415353,-0.154899744935189,0.397135861818172,0.290137481956018,NA,NA
"ENSG00000181045",1466.85377217119,-0.154928032483115,0.148272758787027,0.370826545365669,0.877206506345435,"SLC26A11"
"ENSG00000224536",8.45907414036586,-0.154980369622172,0.39058914905934,0.706097063075163,NA,"CSRP1-AS1"
"ENSG00000136866",2352.07348370473,-0.154998224480761,0.112280597310555,0.0366595334499165,0.417682998176684,"ZFP37"
"ENSG00000291258",770.260924559814,-0.155041707040907,0.230023539864364,0.198462981929377,0.754140903942409,NA
"ENSG00000108799",3951.89136205548,-0.15504377740009,0.181093980798807,0.975562590671755,0.997685987961306,"EZH1"
"ENSG00000113758",23017.2816583695,-0.155067101275409,0.2532508376223,0.0466337121483424,0.457944731774664,"DBN1"
"ENSG00000237862",18.8736180225556,-0.155073800953953,0.401910243300038,0.632396468290157,NA,"LOC100506271"
"ENSG00000235437",3680.05193751049,-0.155107249717424,0.172947229713439,0.629409100195585,0.944375439314222,"LINC01278"
"ENSG00000205922",46869.7889762636,-0.15516989992223,0.247811707534071,0.196266620726128,0.750956878162929,"ONECUT3"
"ENSG00000175229",1411.77587126461,-0.155187047443318,0.152030061471884,0.18072246396057,0.736583586566767,"GAL3ST3"
"ENSG00000243708",575.729989130497,-0.155192294277702,0.305200742794814,0.810467524348807,0.978426914822156,"PLA2G4B"
"ENSG00000121851",1014.74982991386,-0.15522983699705,0.155187762074308,0.984937108027041,0.998230588063562,"POLR3GL"
"ENSG00000137364",786.968174745977,-0.155235376953561,0.131059029870689,0.780379146588964,0.974661086868535,"TPMT"
"ENSG00000147905",2317.07273952283,-0.155237225590187,0.129645119572999,0.219907078427768,0.776529019847768,"ZCCHC7"
"ENSG00000159921",3406.70549164238,-0.15526958343308,0.0790195702621504,0.165227212561077,0.718696400161398,"GNE"
"ENSG00000138593",12244.1525334917,-0.155283171364154,0.103454164349117,0.0246310075301563,0.353073199009333,"SECISBP2L"
"ENSG00000259462",11.3092035154134,-0.15528833237572,0.392412985697874,0.302976734542692,NA,"CPEB1-AS1"
"ENSG00000143554",648.679155124974,-0.155336530023526,0.240003250753476,0.932413041958965,0.990071772566487,"SLC27A3"
"ENSG00000252690",211.190644179365,-0.155422630037304,0.187154186005679,0.964186056554618,0.994883413053664,NA
"ENSG00000215105",2366.96742803877,-0.155428987292178,0.266904048440722,0.44997226747062,0.90327310234191,NA
"ENSG00000167548",12646.1982272603,-0.155442089781508,0.147268880325786,0.0523998513241061,0.480821505703821,"KMT2D"
"ENSG00000291133",193.76331785713,-0.155495124292844,0.221864734931533,0.354448499408139,0.871019585894919,"DPY19L2P1"
"ENSG00000135968",4208.84110399579,-0.155762382188164,0.1266233448136,8.18420612978573e-05,0.0164448838425127,"GCC2"
"ENSG00000170634",725.542144076443,-0.155785216804377,0.142596478368109,0.931958799551505,0.990037253611708,"ACYP2"
"ENSG00000147117",401.738535600644,-0.15596449392275,0.181875918822927,0.218364183364178,0.775237840310475,"ZNF157"
"ENSG00000206560",4602.25363925948,-0.156014881306271,0.100992893709198,0.221019383357138,0.777321232184697,"ANKRD28"
"ENSG00000241553",6591.58516687792,-0.156025269972695,0.140023894600013,0.746409090538272,0.969952420616363,"ARPC4"
"ENSG00000290692",53.523822023021,-0.156037726242771,0.329821027073332,0.944465362394875,NA,"LOC613038"
"ENSG00000178386",801.090118390171,-0.156050941634951,0.123803395631825,0.551328676348854,0.926943052700422,"ZNF223"
"ENSG00000236047",51.9270872967333,-0.156096791100703,0.350747253535207,0.00270808288519178,NA,"RPL13AP12"
"ENSG00000287067",14.1280132731102,-0.156120248473746,0.384764505515636,0.28898732794314,NA,NA
"ENSG00000225689",61.7849368809785,-0.156138159568315,0.265944909830466,0.865771271645204,0.984243545363471,NA
"ENSG00000180329",2435.06312973188,-0.156182099431727,0.0908014371556844,0.650769564904715,0.947948948103406,"CCDC43"
"ENSG00000120805",3247.21312361563,-0.15619592470634,0.151551622849917,0.257365904283102,0.81059109213008,"ARL1"
"ENSG00000121481",6030.99597021051,-0.156208891785629,0.108961432472205,0.012743138345499,0.262066802406807,"RNF2"
"ENSG00000085788",7704.66389953797,-0.156233885453552,0.170241768772541,0.433464490127538,0.897792928365618,"DDHD2"
"ENSG00000146067",4975.96864097593,-0.15630935959148,0.169882219729677,0.0560583269658179,0.493103477767122,"FAM193B"
"ENSG00000104093",10771.6758589387,-0.156390552386441,0.128726706527006,0.0182939840039222,0.30834989213843,"DMXL2"
"ENSG00000271653",18.1460608940892,-0.156401175053442,0.36540341009563,0.107356331296566,NA,NA
"ENSG00000090432",1244.38249600835,-0.156402739716403,0.0880370413591024,0.1315263141305,0.665148520950351,"MUL1"
"ENSG00000268516",375.607538860961,-0.156429826890651,0.17599543531445,0.795460567476469,0.975999229638947,NA
"ENSG00000175772",1758.81416033133,-0.156458961612555,0.270785279439365,0.489793050181493,0.914471425806123,NA
"ENSG00000256294",858.334362670095,-0.156520531566095,0.133187895632516,0.0324250980219265,0.396449799024717,"ZNF225"
"ENSG00000232063",44.7200969431287,-0.156570597172476,0.2740012390631,0.473699380991142,NA,NA
"ENSG00000224981",19.0630866208868,-0.156626634774714,0.349619645627353,0.335796072243422,NA,NA
"ENSG00000290554",183.570795764325,-0.156637198550134,0.263019952116532,0.356171250061478,0.872571589869259,"ADCY10P1"
"ENSG00000258593",18.1086047007789,-0.156672519518824,0.389597913723735,0.667722825358438,NA,NA
"ENSG00000293315",63.5277884206413,-0.156691106904446,0.306771736431606,0.636797621488476,0.945429014631433,NA
"ENSG00000198855",324.062158703721,-0.156700860223067,0.223382962542301,0.710585155944722,0.963384071523933,"FICD"
"ENSG00000147419",3690.42498017048,-0.156742350051905,0.116257463135954,0.642656912909652,0.946368775428737,"CCDC25"
"ENSG00000184840",3227.88690988392,-0.156820782189112,0.134169873081367,0.00260779174341802,0.111787640727287,"TMED9"
"ENSG00000147684",1747.8384799307,-0.156900281164754,0.135567955663336,0.89540088315281,0.987947547035117,"NDUFB9"
"ENSG00000269069",210.566252847821,-0.156918582700934,0.151044309423614,0.0689211855723971,0.532691127393834,NA
"ENSG00000111731",7239.40139197967,-0.15696647774503,0.103088286937283,0.066564146163914,0.5247079419472,"C2CD5"
"ENSG00000197226",7353.26674875329,-0.15698071929913,0.0892510992545578,0.514149002922078,0.919235136333125,"TBC1D9B"
"ENSG00000272909",77.4398777057337,-0.156985952360943,0.236256789178843,0.811610866501911,0.978671862028355,NA
"ENSG00000173083",32.6526725591533,-0.157055292434871,0.323543636745682,0.28910300899532,NA,"HPSE"
"ENSG00000083807",354.540313151995,-0.157110303917726,0.182378786972273,0.0490388063889165,0.467811923418743,"SLC27A5"
"ENSG00000152484",7388.78920588609,-0.157143166211639,0.115188388406566,0.718144977618607,0.964415119034239,"USP12"
"ENSG00000287955",9.26374545940637,-0.157144479579816,0.389162829719482,0.407627519513427,NA,"LOC124902232"
"ENSG00000179361",9172.55363053464,-0.157156747572583,0.116077968769535,0.122149516487216,0.650558382916897,"ARID3B"
"ENSG00000085514",294.648473406653,-0.157172813489661,0.169708721582717,0.6005940443685,0.938791286414444,"PILRA"
"ENSG00000146350",826.3605474218,-0.157235120248713,0.200833185828821,0.230944098385358,0.787007057046845,"TBC1D32"
"ENSG00000213523",2365.11505033121,-0.157265950601357,0.112348369075128,0.0975534890602175,0.599647142110732,"SRA1"
"ENSG00000162951",1371.27135598291,-0.157339935696975,0.20760732540123,0.597472388977402,0.938642390731582,"LRRTM1"
"ENSG00000158480",2027.42437091121,-0.157410131347532,0.070433437899105,0.694119863710273,0.960552544866336,"SPATA2"
"ENSG00000171492",5089.37538734315,-0.157414065386369,0.130096531457367,0.598055649702209,0.938642390731582,"LRRC8D"
"ENSG00000144026",3806.73894262365,-0.157469998915167,0.0924042262863866,0.322811593431698,0.854103428777823,"ZNF514"
"ENSG00000286971",47.7718840407155,-0.157489761581217,0.312575474531531,0.292682943918921,NA,NA
"ENSG00000279019",11.5766451026561,-0.157557469926206,0.379173452742842,0.476764430946789,NA,NA
"ENSG00000165553",68.5574966213598,-0.157634011439508,0.341857036244914,0.865333813474057,0.984243545363471,"NGB"
"ENSG00000116977",3669.84417516701,-0.157709704818641,0.121568638140042,0.543172854012061,0.926162896670496,"LGALS8"
"ENSG00000276282",29.0025700582497,-0.157727149271443,0.333786769144389,0.225883121447309,NA,NA
"ENSG00000233508",1496.46345493831,-0.157733724628373,0.304653261581369,0.670438617690829,0.95493684177426,"PTPRT-DT"
"ENSG00000172209",1823.23882915086,-0.157765129895908,0.243233762283206,0.134567237259037,0.671375636639752,"GPR22"
"ENSG00000103269",147.956132756512,-0.157882413033188,0.222065900755676,0.0109088256197937,0.239701309256406,"RHBDL1"
"ENSG00000151779",8476.89316460938,-0.157886489791656,0.148843055330933,0.895417298364997,0.987947547035117,"NBAS"
"ENSG00000149177",3382.87187981454,-0.157903215735751,0.12413208523681,0.785504215757609,0.975025641243274,"PTPRJ"
"ENSG00000215165",9.27594412054857,-0.158013982026064,0.392360206815825,0.875302032001314,NA,NA
"ENSG00000278107",44.6084700608593,-0.158140217458701,0.334811564255404,0.650071247733744,NA,NA
"ENSG00000250412",9.08078432880741,-0.158145111386632,0.381806969701203,0.768248718922362,NA,"KLHL2P1"
"ENSG00000119559",1587.00966572554,-0.158169145353361,0.177887320807652,0.104108062240832,0.614748921335645,"C19orf25"
"ENSG00000174442",3535.93572263883,-0.158173471846189,0.0962506810698154,0.019189115056077,0.315387362919659,"ZWILCH"
"ENSG00000154222",1611.22018542956,-0.158211776132056,0.107763275317775,0.00414441262508924,0.141933126930357,"CC2D1B"
"ENSG00000140873",483.665819542309,-0.158376756555151,0.188910338658641,0.556577111714223,0.92791483881622,"ADAMTS18"
"ENSG00000114125",4686.52722690585,-0.158376758111447,0.0999025146860905,0.0286427862011969,0.376318755419334,"RNF7"
"ENSG00000100744",2622.03598514698,-0.158376840041816,0.0839852903423596,0.975988326148152,0.997704326061237,"GSKIP"
"ENSG00000166260",3329.69447862492,-0.158388442405547,0.110546528761683,0.597985690592608,0.938642390731582,"COX11"
"ENSG00000274403",15.9682615771907,-0.15841682714008,0.339804981704626,0.936601100877003,NA,NA
"ENSG00000279575",9.98864466195221,-0.158449830514006,0.402829265819723,0.708475257486299,NA,NA
"ENSG00000226954",23.0997802557477,-0.158477086777164,0.404400810536325,0.940310968342486,NA,NA
"ENSG00000169905",8556.46574834645,-0.158502811358287,0.0861987091849024,0.881433687986108,0.98627478722603,"TOR1AIP2"
"ENSG00000059758",8301.634549132,-0.1585596825565,0.104298344170466,0.157440443978123,0.704950784442526,"CDK17"
"ENSG00000251680",20.2513658155663,-0.158767812081311,0.368841860557251,0.0669717867440663,NA,NA
"ENSG00000072518",4974.8641592599,-0.158803747609484,0.0960952806628954,0.296571807263128,0.839600332105897,"MARK2"
"ENSG00000086102",3586.89552816943,-0.158806273878596,0.0649604160781172,0.00201378610134192,0.0990529903877749,"NFX1"
"ENSG00000235194",1659.76708123169,-0.158829331418478,0.206446581152449,0.705062725447818,0.9628661729858,"PPP1R3E"
"ENSG00000176054",55.2434046264569,-0.158868169231149,0.248125819908911,0.532126945007761,NA,"RPL23P2"
"ENSG00000261839",164.843540030472,-0.158936236447311,0.279086802681723,0.413847683315351,0.891671102663331,NA
"ENSG00000278615",994.912317970616,-0.158974918787887,0.158666692179687,0.954824129946937,0.994155804820386,"C11orf98"
"ENSG00000115266",41586.9765786758,-0.158999212794765,0.160728436428388,0.984345209739619,0.998164183790424,"APC2"
"ENSG00000180834",528.993119535254,-0.159000171562882,0.189023873462291,0.108047872662667,0.62039413380844,"MAP6D1"
"ENSG00000271964",11.9739515898248,-0.159012625641571,0.343150558718665,0.194345107764441,NA,NA
"ENSG00000254901",1211.55990305908,-0.159034025367005,0.14161446111934,0.647272752733839,0.947267527535702,"BORCS8"
"ENSG00000139697",12322.0732687664,-0.159140602830098,0.105996475304134,0.0678354313538251,0.52899633665278,"SBNO1"
"ENSG00000222343",10.7469801179879,-0.15914524674024,0.383658442939191,0.873079898619026,NA,NA
"ENSG00000108349",12206.127722391,-0.159159938907128,0.199867531095088,0.126578976874056,0.657940952466008,"CASC3"
"ENSG00000164068",2257.79816040696,-0.159179513996842,0.0962857342145531,0.163372282836962,0.716159565569507,"RNF123"
"ENSG00000293143",228.94255355959,-0.159207381205481,0.193053241123927,0.729712387088374,0.966377459480356,NA
"ENSG00000145428",1085.992891843,-0.159230044281521,0.174755192694086,0.221357042275351,0.777599738636803,"RNF175"
"ENSG00000180884",1513.18639600822,-0.15923324295769,0.115017990884307,0.436748059599737,0.898967509816622,"ZNF792"
"ENSG00000076201",4503.70262188919,-0.159233396305135,0.126445437358268,0.900045265387679,0.987979275379533,"PTPN23"
"ENSG00000155304",8877.7314943172,-0.159259683838143,0.140713998764678,0.827087446635977,0.981117500103691,"HSPA13"
"ENSG00000185158",2254.17593480485,-0.159293540454054,0.173228448822224,0.890309299075171,0.987940588563402,"LRRC37B"
"ENSG00000261553",97.0782193454663,-0.159296443246489,0.319034245110336,0.974261784504368,0.99749893024784,NA
"ENSG00000102908",9765.1219983088,-0.159296764891692,0.148814844039395,0.00116026546870228,0.0753712131851444,"NFAT5"
"ENSG00000048649",9836.63532379608,-0.159319249363568,0.184328712803111,0.00830211715270246,0.206857926620608,"RSF1"
"ENSG00000169032",2663.33567429185,-0.159330210611048,0.108883646065737,0.0854637700596598,0.576318484981692,"MAP2K1"
"ENSG00000229797",57.2308462149346,-0.15936081846004,0.353338543758219,0.842827838153587,NA,"LOC124907890"
"ENSG00000244411",10.6178728078909,-0.15936493864575,0.388108265534071,0.932652500160406,NA,"KRTAP5-7"
"ENSG00000240859",54.4291761321823,-0.159479854189161,0.353004886645251,0.777801792,NA,"LINC03014"
"ENSG00000248008",1051.24306043052,-0.159579627898485,0.184855570917733,0.150547564710023,0.693401527943815,"NRAV"
"ENSG00000176340",6179.86726525553,-0.159629487313123,0.0825571233176574,0.0353722750137057,0.41278246093088,"COX8A"
"ENSG00000186301",87.7848764375592,-0.159681083895436,0.292547419601485,0.9088048121218,0.988302719193762,NA
"ENSG00000170382",2191.25999788681,-0.159715234941856,0.171219839017941,0.737821116535314,0.9678322843157,"LRRN2"
"ENSG00000290394",277.386124930259,-0.159724936924034,0.176809405503348,0.105308503811074,0.617301899902807,NA
"ENSG00000178078",163.398472626461,-0.159736817745493,0.287686877228476,0.960587249778622,0.99465738135509,"STAP2"
"ENSG00000271971",176.218013981927,-0.159851808324507,0.198957545977952,0.00515391786511199,0.159790976234627,NA
"ENSG00000152377",25955.4959445249,-0.159903069829484,0.358171135585006,0.575895155668417,0.933591176301445,"SPOCK1"
"ENSG00000257556",111.815837731586,-0.159940522886258,0.277382890193928,0.408438438408266,0.89070850356471,NA
"ENSG00000124356",3963.95435429247,-0.159974586867126,0.0907750449243799,0.514255062830712,0.919235136333125,"STAMBP"
"ENSG00000265590",430.86634287587,-0.160063391046404,0.20902374481666,0.140242056685361,0.679621808152561,"CFAP298-TCP10L"
"ENSG00000165323",30438.7205495281,-0.160063980369656,0.244633418039479,0.228330713878874,0.784398370598987,"FAT3"
"ENSG00000174206",501.341278226647,-0.160085541971103,0.223751099191514,0.802400051483186,0.976174815690162,"KICS2"
"ENSG00000106086",15497.6696267657,-0.160091141514408,0.0760913677304548,0.134697923256974,0.67149906093702,"PLEKHA8"
"ENSG00000140575",3647.13209516987,-0.160183056521153,0.268482265014244,0.0525862590567415,0.481090456947168,"IQGAP1"
"ENSG00000131096",7.37790560500777,-0.160202809745858,0.416273423969209,0.410780212156214,NA,"PYY"
"ENSG00000162976",191.363723566795,-0.16025166030445,0.198170526826449,0.1602420953945,0.710375507998344,"SLC66A3"
"ENSG00000063322",4113.37345202904,-0.160266336586459,0.127798956376055,0.491183327900687,0.914797999445545,"MED29"
"ENSG00000269891",337.284123411759,-0.160302645431376,0.218891870321168,0.116258973294577,0.640222455891556,"ARHGAP19-SLIT1"
"ENSG00000140391",13316.8139500076,-0.160327649618835,0.13396907601316,0.304381048003913,0.845229755368129,"TSPAN3"
"ENSG00000166225",4877.70595969631,-0.160330613647788,0.11740007553558,0.161945286729427,0.714323204374206,"FRS2"
"ENSG00000145022",1222.99084998023,-0.160393740665333,0.155349142018782,0.356131975870537,0.872571589869259,"TCTA"
"ENSG00000150961",1158.18437544245,-0.160400684658572,0.262629497747194,0.920064512123959,0.989368051409548,"SEC24D"
"ENSG00000113013",8883.17395926538,-0.160414247041839,0.0999596833170411,0.0039908372297415,0.139296386888845,"HSPA9"
"ENSG00000136235",21.2045685207877,-0.160468016827152,0.38835043872868,0.298939944409271,NA,"GPNMB"
"ENSG00000157870",3399.01082088096,-0.160593042949234,0.134559542495917,0.347814008166361,0.868034725824807,"PRXL2B"
"ENSG00000072849",3881.69753211858,-0.160689853177889,0.0827024347564479,0.023509043665834,0.345150712833814,"DERL2"
"ENSG00000263551",71.6932467309834,-0.160708233771057,0.332152596855775,0.421277190153692,0.892065025633301,NA
"ENSG00000160161",628.2240871854,-0.16075823744885,0.198380954606439,0.444253381676004,0.901030549561515,"CILP2"
"ENSG00000145861",17.5080844581916,-0.160765330635954,0.341583373833556,0.710803411932957,NA,"C1QTNF2"
"ENSG00000104765",25074.8412554608,-0.160766076443334,0.140612324057669,0.615952444508541,0.941421738215101,"BNIP3L"
"ENSG00000113845",2518.2155483939,-0.160768379183485,0.102694988096767,0.137619898904439,0.676527851371071,"TIMMDC1"
"ENSG00000080823",1311.26478366588,-0.160791828944654,0.165736470078619,0.537246298519355,0.924063915025325,"MOK"
"ENSG00000131508",11035.6151826391,-0.160835601102359,0.0815666997383938,0.26219918166145,0.815077972616395,"UBE2D2"
"ENSG00000226642",4.84868613988899,-0.160968678452338,0.411068338343265,0.672146569505454,NA,"ACTG1P12"
"ENSG00000116127",11011.8383371321,-0.160973791198769,0.14668063156994,0.00349671695828015,0.129418300720518,"ALMS1"
"ENSG00000137992",2543.69850424393,-0.161023828099913,0.144548310235986,0.239250657525119,0.795073744150671,"DBT"
"ENSG00000103978",2254.14661882523,-0.161058092837335,0.153834811704697,0.63579604713669,0.945429014631433,"TMEM87A"
"ENSG00000155903",2460.80163060635,-0.161061421826474,0.131208060228515,0.000546019308946766,0.0491117367442778,"RASA2"
"ENSG00000280474",6.90523998720931,-0.161067304492625,0.405249103332426,0.716799730874649,NA,NA
"ENSG00000164684",14205.0553916075,-0.161075295654837,0.182247821798371,0.179726717338385,0.735297701328889,"ZNF704"
"ENSG00000279026",183.071207070583,-0.161189792716255,0.274501972210617,0.504902640079281,0.916258644601348,NA
"ENSG00000223573",318.225325866085,-0.161190188691251,0.333410640124181,0.565599136431474,0.930377375411902,"TINCR"
"ENSG00000175756",2230.59131603757,-0.161370919207278,0.116863980678759,0.747302918678636,0.970004206951083,"AURKAIP1"
"ENSG00000273416",20.1268087221841,-0.161400023333599,0.383759025724474,0.865481860599602,NA,NA
"ENSG00000047578",2079.87760613291,-0.161420790528311,0.138376176722889,0.218166876625397,0.774873458528478,"KATNIP"
"ENSG00000174705",10676.1724619972,-0.161486065063362,0.123729463479597,0.846227373514371,0.982634460353779,"SH3PXD2B"
