"","gene_id","log2_RE_FC","Z_score","gene_name","gene_biotype"
"1212","WDFY3-AS2",-0.273114964944676,-2.96166702596048,NA,NA
"1213","FAM20C",0.340652980865042,-2.96178265485513,NA,NA
"1214","ENSG00000280003",-1.01386134238256,-2.96433483501848,NA,"TEC"
"1215","SPAG1",-0.299972390370479,-2.96544062197679,NA,NA
"1216","STRN",-0.281571357806377,-2.9654967611067,NA,NA
"1217","NBR2",-0.206265061805858,-2.96935152492579,NA,NA
"1218","ENSG00000268858",0.479704168265923,-2.96943900508867,NA,"lncRNA"
"1219","HSFX1",0.379387763576811,-2.9700117729586,NA,NA
"1220","MCM6",0.442944305643257,-2.97053160964229,NA,NA
"1221","NEUROD2",-1.04699817045009,-2.97259506052337,NA,NA
"1222","EEF2",-0.211056396965982,-2.97488563113986,NA,NA
"1223","FAM210A",-0.254136664645581,-2.97656197650341,NA,NA
"1224","TTTY10",0.253458342458502,-2.978997555622,NA,NA
"1225","GEMIN7-AS1",-0.370244861875811,-2.97915746002707,NA,NA
"1226","TMSB15C",-0.206027679531218,-2.98065163786994,NA,NA
"1227","FEZF1",0.389464665929897,-2.98458630884304,NA,NA
"1228","C9orf72",-0.25179891850901,-2.98497145804888,NA,NA
"1229","LINC00511",0.588145779726061,-2.98821202540479,NA,NA
"1230","STKLD1",-0.267339147472575,-2.99245291293217,NA,NA
"1231","ENSG00000286653",-0.54174005284085,-2.99367429327509,NA,"lncRNA"
"1232","VPS29",-0.310858011040212,-2.9952518068222,NA,NA
"1233","SIGMAR1",0.397256845685329,-2.99715483291391,NA,NA
"1234","ELF1",0.853876565954418,-2.99759003704516,NA,NA
"1235","CCDC60",-0.361029264302839,-2.99976155987305,NA,NA
"1236","ENSG00000288710",-0.657753948161452,-3.00117921838649,NA,"protein_coding"
"1237","FAM162B",-0.224316550761405,-3.00159456234776,NA,NA
"1238","ZNF740",0.266994777311304,-3.00205332430262,NA,NA
"1239","PLS1",0.596755255935833,-3.00823854676653,NA,NA
"1240","MAOA",-0.32719467966406,-3.008422783868,NA,NA
"1241","ZNF850",-0.502488049219516,-3.01207265214999,NA,NA
"1242","VOPP1",0.290035266875209,-3.01470135802232,NA,NA
"1243","DUSP16",0.315689921678789,-3.01491350193207,NA,NA
"1244","ENSG00000279026",-0.243077086678257,-3.01528693046038,NA,"TEC"
"1245","QTRT2",0.218923304980678,-3.01541552905743,NA,NA
"1246","TMEM241",0.255561748947738,-3.01654000096245,NA,NA
"1247","DNAI7",-0.348530651200643,-3.01770125611447,NA,NA
"1248","MAP7D1",0.21525127207269,-3.01941108105737,NA,NA
"1249","CDH3",-0.3820407188951,-3.02029560519658,NA,NA
"1250","ERVV-2",-0.892918433428991,-3.02148806187456,NA,NA
"1251","TNRC18",-0.346335756395085,-3.02475716482068,NA,NA
"1252","ZNF324B",0.300044120633439,-3.02613273161439,NA,NA
"1253","PREX1",0.228106068913611,-3.0273825522245,NA,NA
"1254","LHFPL6",0.234457185406942,-3.02984759566946,NA,NA
"1255","COG4",0.307027051863817,-3.03023421196111,NA,NA
"1256","CENPA",-0.242501698892991,-3.03061614145264,NA,NA
"1257","NDUFA10",-0.282476059404122,-3.03145029458191,NA,NA
"1258","PLK1",-0.62561986882583,-3.03309742249382,NA,NA
"1259","LINC02988",-1.46563682183738,-3.03311457185417,NA,NA
"1260","BYSL",0.268323399911023,-3.03393946013669,NA,NA
"1261","GAD2",-0.468482699603634,-3.03647117275678,NA,NA
"1262","NDST2",0.60422710727124,-3.03758173197326,NA,NA
"1263","BMS1P9",-0.388304341214191,-3.03817054993674,NA,NA
"1264","MRPS2",-0.272527430791569,-3.03858069927247,NA,NA
"1265","STK17A",0.255181940777045,-3.03887203559027,NA,NA
"1266","LINC01918",-0.320962303350421,-3.04019204292183,NA,NA
"1267","DUSP8",-0.630461916912811,-3.04099389282485,NA,NA
"1268","KDM3A",0.200547258983157,-3.04105244715795,NA,NA
"1269","SLC6A9",0.235502692532565,-3.04135943058143,NA,NA
"1270","DPPA4",0.238370718752138,-3.04244901434581,NA,NA
"1271","CAPN10",0.335496358078133,-3.04627625599367,NA,NA
"1272","IGDCC3",0.63481557839368,-3.04682431008637,NA,NA
"1273","LERFS",-0.492600202673861,-3.0469707044909,NA,NA
"1274","RAB18",-0.495182929043546,-3.04778635849498,NA,NA
"1275","HIF3A",0.385155415099205,-3.05030084003083,NA,NA
"1276","ENSG00000274400",-0.454992175272304,-3.05366135694199,NA,"lncRNA"
"1277","PRIM2",0.275552718169739,-3.05370872652121,NA,NA
"1278","SMIM45",0.263893395784064,-3.05399899858294,NA,NA
"1279","PLA2G15",0.227949367738273,-3.05453238291075,NA,NA
"1280","ENSG00000286705",-0.572960114911152,-3.05474678454106,NA,"lncRNA"
"1281","ENSG00000232053",-0.274590473922391,-3.05498891023486,NA,"lncRNA"
"1282","SPATA33",-0.596761294059023,-3.05517331885658,NA,NA
"1283","MAP3K4",-0.623062177297419,-3.05870327874601,NA,NA
"1284","CFAP298",-0.211383300980531,-3.05914985937293,NA,NA
"1285","ENSG00000272173",-0.401673055905123,-3.05973038347728,NA,"lncRNA"
"1286","KPNA2",0.286526697822224,-3.06030831110404,NA,NA
"1287","FAM110C",-0.638410096583572,-3.06039543234464,NA,NA
"1288","MIPEP",0.386061126239889,-3.06088555249441,NA,NA
"1289","PRH1",0.311025864782263,-3.0609193905213,NA,NA
"1290","ENSG00000293339",-0.524897552784777,-3.06153803434535,NA,"lncRNA"
"1291","PLGLB1",-0.420776695862521,-3.06174555697958,NA,NA
"1292","PIGX",-0.230726873949858,-3.0639954133084,NA,NA
"1293","SLC17A6-DT",-0.356122731958611,-3.06446579348467,NA,NA
"1294","MYLK",-0.257725489006591,-3.06645071498011,NA,NA
"1295","KNDC1",0.413274083427723,-3.06718424665137,NA,NA
"1296","KCNAB1",-0.540172209323277,-3.06738282519616,NA,NA
"1297","SELENOO",0.28718908430135,-3.06770504351465,NA,NA
"1298","AIMP1",0.212502042838251,-3.06778087205464,NA,NA
"1299","PAAF1",0.264792181956622,-3.06811551385838,NA,NA
"1300","BRMS1L",-0.400717998169687,-3.07047306717568,NA,NA
"1301","CEP72",0.76447647552951,-3.0736915767508,NA,NA
"1302","CSTF3",-0.241755606694763,-3.07454389248336,NA,NA
"1303","MLC1",0.845827621181247,-3.07528828382486,NA,NA
"1304","ENSG00000283538",-0.381498380564637,-3.07645681443862,NA,"lncRNA"
"1305","HCRTR2",-0.270006347952848,-3.07847728363747,NA,NA
"1306","PLIN2",0.490521251061773,-3.07951059224568,NA,NA
"1307","AGO2",-0.23170193780659,-3.08038083965027,NA,NA
"1308","ENSG00000290833",0.396044237889733,-3.08168424093252,NA,"lncRNA"
"1309","MRM1",0.261995775662638,-3.08353458560565,NA,NA
"1310","LINC00842",-1.5751877723021,-3.08386100130281,NA,NA
"1311","KLHL8",-0.29816049001871,-3.08421600540564,NA,NA
"1312","DHRSX",0.273255855448481,-3.08478421271888,NA,NA
"1313","NDUFA5",-0.258035000083045,-3.08690521537389,NA,NA
"1314","CD40",0.418460898157916,-3.08959534759377,NA,NA
"1315","TRIM14",-0.232556988735985,-3.08969318800794,NA,NA
"1316","MYOM1",-0.370594608923822,-3.08987357561726,NA,NA
"1317","HPF1",-0.23999202580125,-3.09113060923464,NA,NA
"1318","ANKRD24",0.244854471947348,-3.09126579911364,NA,NA
"1319","ARL13B",0.275763728759811,-3.09138630217825,NA,NA
"1320","PTDSS2",0.218077859775687,-3.09395602922043,NA,NA
"1321","AAMDC",-0.400795461551335,-3.09413577075497,NA,NA
"1322","C5orf34",-0.248393346330366,-3.09629063641519,NA,NA
"1323","CMTM3",0.601633607401707,-3.0972770075115,NA,NA
"1324","LSM7",0.348995329361597,-3.10109342024518,NA,NA
"1325","PRKG1",-0.200395404698192,-3.10317881502781,NA,NA
"1326","VPS36",-0.30862453188368,-3.10327165118396,NA,NA
"1327","MLLT11",-0.515688641491864,-3.10421029007137,NA,NA
"1328","UAP1L1",-0.234956154397218,-3.10459018609267,NA,NA
"1329","DDC",-0.286225840492551,-3.10505763470639,NA,NA
"1330","DSP-AS1",-0.736762488803377,-3.10563884287946,NA,NA
"1331","GCNT2P1",-1.04156781923482,-3.10600738166831,NA,NA
"1332","LINC02591",-1.78434640066524,-3.10680867553689,NA,NA
"1333","AK1",-0.446294497019789,-3.11007033699347,NA,NA
"1334","BCAR1",-0.314273422972157,-3.11158586431837,NA,NA
"1335","ENSG00000284959",-0.378128054933492,-3.11200351708959,NA,"lncRNA"
"1336","PNPLA8",-0.479417596863333,-3.11333920791672,NA,NA
"1337","KCNC3",-0.314153646405003,-3.11349608915807,NA,NA
"1338","ENSG00000287311",-0.234495298367341,-3.11406861652535,NA,"lncRNA"
"1339","ENSG00000258539",-0.280783518056448,-3.11412648298451,NA,"protein_coding"
"1340","ENSG00000279246",0.528250102606484,-3.11415580118278,NA,"TEC"
"1341","GPC5",-0.349927521763937,-3.11525001909048,NA,NA
"1342","RCHY1",-0.204856789118638,-3.11695396096313,NA,NA
"1343","ENSG00000261675",-0.283847194886604,-3.1173019847891,NA,"lncRNA"
"1344","TUBB4A",-0.416621638329736,-3.11777180331865,NA,NA
"1345","STOX2",-0.453854205915041,-3.12053236495247,NA,NA
"1346","PGAP2",0.295820565910722,-3.12232041810212,NA,NA
"1347","CALM3",-0.527457835205392,-3.12381623193882,NA,NA
"1348","ENSG00000254477",-0.437411013388531,-3.1239359998038,NA,"lncRNA"
"1349","DLG1",-0.232040002697902,-3.12611513371698,NA,NA
"1350","HTRA3",0.373394954650444,-3.12739594305202,NA,NA
"1351","ZNF213-AS1",0.3744205428167,-3.12874498825376,NA,NA
"1352","TRMT112",0.25714048720575,-3.1297129021146,NA,NA
"1353","RAB2A",-0.499941263685752,-3.13174401548241,NA,NA
"1354","NFU1",-0.334323420462217,-3.13436765119477,NA,NA
"1355","H3-3A-DT",-0.339535356250755,-3.13439428924864,NA,NA
"1356","LGALSL-DT",0.386609161194344,-3.13530273804872,NA,NA
"1357","C1QL2",-0.410137070925681,-3.13669551186199,NA,NA
"1358","ISM2",0.494981453304169,-3.14014693246064,NA,NA
"1359","NPTX2",0.397045352668661,-3.14028237929251,NA,NA
"1360","JTB",0.410207301152368,-3.14075890608822,NA,NA
"1361","JPT1",-0.20625198992133,-3.141021993971,NA,NA
"1362","PCNX3",0.219930130869395,-3.14221046602681,NA,NA
"1363","SMN2",0.223524463928174,-3.14256776779023,NA,NA
"1364","SETD4",0.401426106368228,-3.14296027910616,NA,NA
"1365","LDB3",-0.513513501369538,-3.14299098220165,NA,NA
"1366","DDX25",-0.391585137142738,-3.14449606030659,NA,NA
"1367","GTF3C2-AS2",0.383080072535368,-3.14480478017482,NA,NA
"1368","TRNP1",-0.513491134560346,-3.14484537400276,NA,NA
"1369","LINC01011",-0.27901174380305,-3.14533839043341,NA,NA
"1370","LINC01649",-1.36422025498227,-3.14950404189958,NA,NA
"1371","IL17RD",0.441537103194577,-3.15351889549186,NA,NA
"1372","PTN",0.455850745260819,-3.15392180065811,NA,NA
"1373","TMEM72",-0.855754212630147,-3.15670780653294,NA,NA
"1374","GGH",0.20911774909764,-3.15777094656684,NA,NA
"1375","ENSG00000237529",-0.47310277650908,-3.16042567235785,NA,"lncRNA"
"1376","PACC1",0.375385328184657,-3.1608346057305,NA,NA
"1377","TP53I3",0.541825238126829,-3.16164493222175,NA,NA
"1378","ISOC2",0.369001599148422,-3.16200090361148,NA,NA
"1379","ING2",-0.589430673334703,-3.16207995396672,NA,NA
"1380","FRMD4B",-0.355564266486562,-3.16548390040089,NA,NA
"1381","PLPP2",0.40614643632885,-3.16632542639442,NA,NA
"1382","TCEAL1",-0.453174990786051,-3.16666749709306,NA,NA
"1383","LRRC23",-0.21262979700747,-3.17084044553182,NA,NA
"1384","TCN2",0.391725220235901,-3.17112888984828,NA,NA
"1385","CCDC82",-0.532307242924591,-3.17117666407351,NA,NA
"1386","CCDC144NL-AS1",-0.452322875015209,-3.17124329945476,NA,NA
"1387","FGF10",-0.331115387744771,-3.17452690198825,NA,NA
"1388","PTRHD1",0.249630314089321,-3.17639444521507,NA,NA
"1389","ENSG00000229770",0.390765170690854,-3.17802093014979,NA,"lncRNA"
"1390","SEMA3F",0.354330656737468,-3.18076847142662,NA,NA
"1391","ENSG00000275902",-0.231194832614172,-3.18209071790885,NA,"lncRNA"
"1392","PIP4P2",-0.452793129343602,-3.18232168101825,NA,NA
"1393","LINC02520",-0.860353609611428,-3.18291386538253,NA,NA
"1394","DGKQ",0.388017452320421,-3.1835400091537,NA,NA
"1395","ENSG00000279692",0.240810407970287,-3.18369498434374,NA,"TEC"
"1396","SPHK1",-0.681609823656659,-3.18436122929781,NA,NA
"1397","TBR1",-0.241408174957644,-3.18678019973665,NA,NA
"1398","CALD1",-0.225485029249108,-3.18769926059154,NA,NA
"1399","HTR3A",-0.328509253385118,-3.18789405675259,NA,NA
"1400","PPFIA2",-0.691504961088283,-3.18797707870683,NA,NA
"1401","ENSG00000272750",-0.254974614557276,-3.19024437016239,NA,"lncRNA"
"1402","TCF25",-0.297510885342586,-3.19105566359465,NA,NA
"1403","LIN7B",-0.311546038616456,-3.19294290359492,NA,NA
"1404","ENSG00000270149",-0.367696478529522,-3.19465150497215,NA,"protein_coding"
"1405","SCN2B",-0.389284396335337,-3.19526946740492,NA,NA
"1406","ENSG00000258526",0.263015692218656,-3.19581473358412,NA,"lncRNA"
"1407","CFAP119",0.833334083951809,-3.19635791822147,NA,NA
"1408","HIBCH",-0.227280221445571,-3.19655505233028,NA,NA
"1409","ENSG00000283977",-2.10564565634244,-3.19736432942529,NA,"protein_coding"
"1410","HAT1",0.265207208810624,-3.19745644430695,NA,NA
"1411","ABHD5",-0.21780100988226,-3.19795658256774,NA,NA
"1412","SMG5",0.428556200884023,-3.19982668152008,NA,NA
"1413","CHST12",0.494853115212378,-3.20018792267227,NA,NA
"1414","IPO9",-0.294970248507825,-3.20166390089047,NA,NA
"1415","FRG1-DT",-0.516842443010535,-3.20482678364945,NA,NA
"1416","MAN1B1",0.260467515182841,-3.20586770717581,NA,NA
"1417","EFHC2",0.427894079909475,-3.20701703449094,NA,NA
"1418","MYD88",-0.776051892317214,-3.20983912658025,NA,NA
"1419","TTLL5",-0.538531796621871,-3.21190766810754,NA,NA
"1420","KL",-0.743691122033658,-3.2121024529352,NA,NA
"1421","THY1",-0.271829711501704,-3.21245699478508,NA,NA
"1422","DDB2",0.271461461386583,-3.21579332225007,NA,NA
"1423","FAM88F",0.328868726412766,-3.21581115260751,NA,NA
"1424","H2BW3P",0.498018857680322,-3.21658550162966,NA,NA
"1425","ZC3H8",-0.383699201511782,-3.21659384492292,NA,NA
"1426","RNF215",0.762449717127128,-3.21823300350407,NA,NA
"1427","DIAPH1",-0.236527225762676,-3.21861338998495,NA,NA
"1428","ENSG00000260244",-0.356459639403388,-3.22290459306507,NA,"lncRNA"
"1429","TACO1",0.332665247218976,-3.22389058453956,NA,NA
"1430","ENSG00000254035",-1.17425833134343,-3.22689900369906,NA,"lncRNA"
"1431","DEAF1",0.246712288765142,-3.22831426029326,NA,NA
"1432","ERLIN1",0.350065475843257,-3.22863948173253,NA,NA
"1433","TIMMDC1",-0.306032890115536,-3.22867351997091,NA,NA
"1434","CHST6",0.738166888445242,-3.22957875221149,NA,NA
"1435","ERBIN",-0.42297051254877,-3.23136598211347,NA,NA
"1436","ANKIB1",-0.517297227352138,-3.23279832594857,NA,NA
"1437","ZNF30",-0.201343322607622,-3.23355575828936,NA,NA
"1438","MAPKAP1",0.324013425365396,-3.23398800726765,NA,NA
"1439","DTX2",0.26074939591076,-3.23456390128105,NA,NA
"1440","ZNF451",-0.237996922267387,-3.23723590342117,NA,NA
"1441","PAFAH1B1",-0.37852093302351,-3.23849674298369,NA,NA
"1442","HOMER3",0.281950502701342,-3.23880847129279,NA,NA
"1443","ENSG00000283667",-0.236246807544618,-3.2395851972215,NA,"lncRNA"
"1444","ENSG00000276278",-0.282643282889456,-3.24055666386523,NA,"lncRNA"
"1445","FAM222B",-0.380587569649946,-3.24254890985672,NA,NA
"1446","ACOT13",-0.511033345714798,-3.24337685231022,NA,NA
"1447","TXNL4B",0.229490644834306,-3.24454744755431,NA,NA
"1448","CCN1",0.360188009670278,-3.24581774346436,NA,NA
"1449","CASKIN2",0.268296867914154,-3.24608446687447,NA,NA
"1450","SLC30A9",-0.211438923467118,-3.24747553225112,NA,NA
"1451","PIGF",0.215797654605248,-3.24879065548773,NA,NA
"1452","GLB1L",0.417042614153812,-3.24882094501603,NA,NA
"1453","ENSG00000253596",-0.465056668250831,-3.2489493262494,NA,"lncRNA"
"1454","FER1L6-AS2",-0.902458205724872,-3.2496149484445,NA,NA
"1455","SETD1A",0.251501826764018,-3.2513202586037,NA,NA
"1456","CLHC1",0.306972351564518,-3.25162163387029,NA,NA
"1457","SLC38A4",-0.365920522191279,-3.25224577744272,NA,NA
"1458","CHD1L",0.230586744888506,-3.25266637388229,NA,NA
"1459","CT70",-0.857349514560985,-3.253292789301,NA,NA
"1460","TMEM263-DT",0.59276413036847,-3.25364131017777,NA,NA
"1461","SERTM1",-0.6318971813365,-3.25388868456787,NA,NA
"1462","HOMEZ",-0.379186723973717,-3.25619288469245,NA,NA
"1463","RPS10",0.258498154460933,-3.25715171604631,NA,NA
"1464","NECAB2",-0.372734551564137,-3.2580869971863,NA,NA
"1465","MLXIP",-0.208948131807461,-3.2584397009432,NA,NA
"1466","ENSG00000279565",-0.69326214991205,-3.25951903497763,NA,"TEC"
"1467","FUT8",0.232794575275622,-3.25985664683913,NA,NA
"1468","TRIM45",0.553311149941255,-3.2606441313892,NA,NA
"1469","APLP1",-0.37331564850623,-3.26077290834913,NA,NA
"1470","OTUD6B",-0.334049860878481,-3.26211311419358,NA,NA
"1471","LSM12",-0.314018644435517,-3.26295208249714,NA,NA
"1472","AKAP6",-0.252608122204129,-3.26418149987777,NA,NA
"1473","MIATNB",-0.444337209598466,-3.26428196629728,NA,NA
"1474","OGFOD3",0.59241151834956,-3.26531294922278,NA,NA
"1475","EAPP",-0.422928735994819,-3.26563495811428,NA,NA
"1476","CCDC163",0.259200178318014,-3.26583550098685,NA,NA
"1477","PRDM11",0.286285893724072,-3.26722115181768,NA,NA
"1478","ENSG00000286656",-1.38154430706444,-3.26755042807063,NA,"lncRNA"
"1479","ZNF222",-0.264695093437555,-3.26809386410527,NA,NA
"1480","SMYD5",0.227331278810888,-3.26817596822005,NA,NA
"1481","ENSG00000273226",0.273306510247645,-3.27037185136196,NA,"lncRNA"
"1482","ENSG00000291099",0.484907926626726,-3.27105433888315,NA,"lncRNA"
"1483","TIMM10B",-0.353390452645164,-3.27244143801184,NA,NA
"1484","APOLD1",0.405720850291831,-3.27303238256572,NA,NA
"1485","RPH3A",-0.269784361424142,-3.27583027453783,NA,NA
"1486","BAG1",0.517523821576131,-3.27794182030397,NA,NA
"1487","ENSG00000291011",-0.314642182015261,-3.27855342506865,NA,"lncRNA"
"1488","ZNF204P",-0.431942525371179,-3.28117410574379,NA,NA
"1489","UBXN7",-0.250019305430979,-3.28124841552793,NA,NA
"1490","ISM1",-0.46830907612491,-3.28150826764092,NA,NA
"1491","TMED3",0.280056272175522,-3.28311220090972,NA,NA
"1492","ENSG00000287769",-0.25826440693399,-3.2832417678625,NA,"lncRNA"
"1493","DGCR6L",0.396550488127861,-3.28630860479572,NA,NA
"1494","CLDN15",0.745780647250151,-3.28852145934814,NA,NA
"1495","RARA-AS1",0.248398823625164,-3.28861650917555,NA,NA
"1496","ETV1",-0.293041119140378,-3.28925087545153,NA,NA
"1497","MAL2",-0.215827311919759,-3.29031280542422,NA,NA
"1498","SELENOS",0.372916507572628,-3.29145339257331,NA,NA
"1499","ACAA2",0.387068833891406,-3.29230850936057,NA,NA
"1500","ZFP2",-0.343153949117341,-3.2941522870621,NA,NA
"1501","TMEM185B",0.456079003128367,-3.29440514342654,NA,NA
"1502","AAAS",0.293274905637741,-3.29622064416153,NA,NA
"1503","GAS2L2",0.461503637778439,-3.2967314974937,NA,NA
"1504","XRCC1",-0.337909649913303,-3.29764848757003,NA,NA
"1505","LASP1NB",-0.213169574455614,-3.30124258937518,NA,NA
"1506","SLC19A1",0.549541609537232,-3.30128177226194,NA,NA
"1507","UBE2I",-0.315357874376857,-3.30299852316151,NA,NA
"1508","ZNF804A",-0.424372379388053,-3.30384258292094,NA,NA
"1509","ACADSB",-0.398439107556461,-3.30420499684429,NA,NA
"1510","SCNN1G",-1.03637431782586,-3.30536032331719,NA,NA
"1511","HTR5A-AS1",-0.20695231414755,-3.30542852281274,NA,NA
"1512","TES",-0.256359323063772,-3.30605789617835,NA,NA
"1513","ABCF2-H2BK1",-0.304688787670546,-3.30633961483428,NA,NA
"1514","KCTD8",-0.546622633860407,-3.30864275258698,NA,NA
"1515","TSKU",0.508729145712874,-3.30879120426712,NA,NA
"1516","ENSG00000287725",0.266833334726389,-3.3088662468248,NA,"protein_coding"
"1517","TIGD4",-0.562874059483405,-3.30904124900773,NA,NA
"1518","SPRY2",0.225095456144468,-3.30918234890755,NA,NA
"1519","JADE2",0.394715972365444,-3.30946691529818,NA,NA
"1520","ZIK1",0.320907284851028,-3.31166578932326,NA,NA
"1521","MRPS31P4",-0.205903185167362,-3.31214753212046,NA,NA
"1522","MEF2C",-0.378897585053429,-3.31313292399943,NA,NA
"1523","CHRNA2",-0.419498578467595,-3.31361193272262,NA,NA
"1524","ENOX1",-0.230309443157257,-3.31575146240468,NA,NA
"1525","TRIAP1",0.358837199340539,-3.31761964557721,NA,NA
"1526","C8orf34-AS1",-0.975564610103679,-3.31992617306447,NA,NA
"1527","FAM228A",-0.229629022446667,-3.32143071254652,NA,NA
"1528","CLBA1",0.260001913628895,-3.32239235740217,NA,NA
"1529","RAPGEF5",-0.398899469728932,-3.32344641889886,NA,NA
"1530","UFSP1",0.327535075170366,-3.32541873424801,NA,NA
"1531","LSM2",0.329435610739242,-3.32627204270342,NA,NA
"1532","ENSG00000203900",0.324503107884853,-3.33194289269292,NA,"lncRNA"
"1533","CFAP92",0.439980784141531,-3.33219346555166,NA,NA
"1534","FAM216A",-0.417117968000659,-3.33780964769069,NA,NA
"1535","RTCA",-0.331815436625226,-3.3404992724803,NA,NA
"1536","TYRO3",0.264786213148446,-3.34345715773153,NA,NA
"1537","XKR5",0.5412648964372,-3.34437524190271,NA,NA
"1538","FRK",-1.5324185405247,-3.34494944867738,NA,NA
"1539","NUDT9",-0.30094094729002,-3.34508118860254,NA,NA
"1540","TMEM161B-DT",0.235595038551955,-3.34562669962361,NA,NA
"1541","ENSG00000251680",-1.22081644265903,-3.34577833963037,NA,"lncRNA"
"1542","ECE2",0.305075277295861,-3.34778360071772,NA,NA
"1543","KANSL1-AS1",-1.32461740255436,-3.34825547970973,NA,NA
"1544","CCDC96",0.207885883775006,-3.34941802881057,NA,NA
"1545","QPCTL",1.19171239065413,-3.35198714855627,NA,NA
"1546","TMEM177",0.385313124519989,-3.35377253092971,NA,NA
"1547","ENSG00000291176",0.212712860311395,-3.35427059129541,NA,"lncRNA"
"1548","PEX19",0.308213421194893,-3.3543231179261,NA,NA
"1549","TARBP2",0.279465928994816,-3.35475010746236,NA,NA
"1550","IL27RA",0.299991660441065,-3.35885231925442,NA,NA
"1551","PSTK",-0.259580763409334,-3.36029903223267,NA,NA
"1552","TRAPPC13P1",-0.589664910218922,-3.36076986408758,NA,NA
"1553","IFRD1",-0.349834903776579,-3.36133807982335,NA,NA
"1554","GLT8D2",-0.246436626884386,-3.36209589749993,NA,NA
"1555","ZKSCAN4",-0.35374194740859,-3.36323667716755,NA,NA
"1556","SFXN4",0.309628004527776,-3.36629771509898,NA,NA
"1557","ZNF487",-0.511461388262652,-3.36670841668009,NA,NA
"1558","IGSF8",0.230732414112681,-3.36754990009057,NA,NA
"1559","CEP70",-0.259854781424462,-3.36822168591759,NA,NA
"1560","HLA-L",0.268070426114438,-3.36961066347237,NA,NA
"1561","DBF4B",0.216384920393989,-3.36994770039723,NA,NA
"1562","ATF1",-0.243912878556748,-3.37060799999931,NA,NA
"1563","COA6-AS1",-0.647353820415482,-3.37183898684979,NA,NA
"1564","RAVER2",0.200467266638134,-3.37341960041049,NA,NA
"1565","STT3A",0.263540141777291,-3.37348855046895,NA,NA
"1566","ENSG00000244055",-0.611947126554375,-3.37753828779972,NA,"lncRNA"
"1567","MRPL55",0.288571625013194,-3.37949721514035,NA,NA
"1568","LSM4",0.349156724980079,-3.37992464880506,NA,NA
"1569","PTGR3",0.330992433001508,-3.38307585077156,NA,NA
"1570","PRAF2",-0.322595732323852,-3.38594807942883,NA,NA
"1571","CREB3L2",0.296471035767569,-3.38945496352486,NA,NA
"1572","CCDC167",0.35054489439054,-3.38976849174194,NA,NA
"1573","CCDC102B",-0.2277179357396,-3.39288442419696,NA,NA
"1574","SLU7",-0.325426395364457,-3.39379900300711,NA,NA
"1575","ENSG00000279117",-1.13563117030539,-3.39519454503692,NA,"TEC"
"1576","LINC01215",-0.834196817762088,-3.39543070032599,NA,NA
"1577","ZBTB48",0.260374262440347,-3.39659569704598,NA,NA
"1578","ENSG00000230552",-0.470384609982573,-3.39899664154911,NA,"lncRNA"
"1579","CDPF1",0.38629851707652,-3.39902947920523,NA,NA
"1580","FIZ1",0.285388067763961,-3.40010219092626,NA,NA
"1581","ENSG00000290740",-2.81414872263981,-3.40112715876927,NA,"lncRNA"
"1582","BCL2",0.343159248487214,-3.40535999025173,NA,NA
"1583","ELP1",-0.209881311679672,-3.4063977668504,NA,NA
"1584","NAGLU",0.718603665257124,-3.40696607949303,NA,NA
"1585","TEFM",-0.449680808921756,-3.41072881641646,NA,NA
"1586","ENSG00000279249",-0.448451455535099,-3.41119569453532,NA,"lncRNA"
"1587","PDE4DIP",-0.276768300788848,-3.41148623370203,NA,NA
"1588","EPM2AIP1",-0.235242045437371,-3.41160775973513,NA,NA
"1589","DEPTOR",-0.255479039304608,-3.4125869758022,NA,NA
"1590","FBXO24",-0.305700345987131,-3.41396417769377,NA,NA
"1591","RFK",-0.383308554348822,-3.41476354943901,NA,NA
"1592","TAF12",-0.235558429998822,-3.41490362362118,NA,NA
"1593","ENSG00000285918",-0.628695142985558,-3.41638473243988,NA,"lncRNA"
"1594","LINC02449",-0.300462069585415,-3.41863410966851,NA,NA
"1595","SORT1",0.220633208661431,-3.4188641773894,NA,NA
"1596","NUP155",0.323243256437082,-3.41965302388811,NA,NA
"1597","ENSG00000278177",0.446330107670984,-3.42096021044705,NA,"lncRNA"
"1598","MROH8",-0.272539218462151,-3.42125645498711,NA,NA
"1599","SLA",-0.824122750923904,-3.42137340708167,NA,NA
"1600","KPNB1-DT",1.30615604817158,-3.42320332563624,NA,NA
"1601","BCORP1",-0.330414921338495,-3.42419601983712,NA,NA
"1602","MATCAP1",0.387269086728819,-3.42434379806268,NA,NA
"1603","ENSG00000270059",-0.653564417555002,-3.4246916414234,NA,"lncRNA"
"1604","TMEM179B",0.25683149994951,-3.42549403441755,NA,NA
"1605","ENSG00000287925",-0.673193792959063,-3.42579464587629,NA,"lncRNA"
"1606","ACP2",0.209729813863805,-3.42597837975081,NA,NA
"1607","NOLC1",-0.361529205505335,-3.42669250498664,NA,NA
"1608","SGPL1",0.214626885905385,-3.43026362231408,NA,NA
"1609","SLC9A8",-0.203528096729034,-3.43169837047413,NA,NA
"1610","CCDC160",-0.348124529762574,-3.43344603452857,NA,NA
"1611","ZNF454",-0.523766812311479,-3.43465072804197,NA,NA
"1612","KCNT1",0.507016965567679,-3.43763277482935,NA,NA
"1613","SPCS2",0.227691280619395,-3.43786871181041,NA,NA
"1614","PPT2",0.335056913457316,-3.43809855497071,NA,NA
